file_name,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,mfcc13,mfcc_delta_13,mfcc_accelerate_13,mfcc14,mfcc_delta_14,mfcc_accelerate_14,mfcc15,mfcc_delta_15,mfcc_accelerate_15,mfcc16,mfcc_delta_16,mfcc_accelerate_16,mfcc17,mfcc_delta_17,mfcc_accelerate_17,mfcc18,mfcc_delta_18,mfcc_accelerate_18,mfcc19,mfcc_delta_19,mfcc_accelerate_19
2-119161-B-8.wav,0.18231653284143517,20234,-47.541985,-79.6124,-0.00037356198,-8.082409e-05,2798.5155899189012,-0.3947397629072182,0.20572402949749471,0.292986,0.32981333,0.4159491,0.399104,0.3698274,0.46755403,0.44705784,0.3218195,0.34216902,0.37536243,0.3451603,0.3442049,112.34714673913044,4729.229736328125,1.4623902,2130.11219299919,2679.6076535985726,3169.733882254277,-243.10492,1.385089,-0.052144457,55.49221,-0.1869887,0.07044328,-62.501194,-0.023631282,0.06487406,-7.652616,0.056651972,-0.027080826,-10.367552,-0.11329884,0.015768647,-15.562054,-0.1598375,0.0076147188,-16.541811,-0.08980059,-0.011706922,7.923977,0.04291373,-0.06361788,-4.1005015,0.07544111,0.044012204,9.322966,0.16113688,-0.023677692,-0.6851055,0.052470356,-0.03981525,3.704282,-0.03687499,-0.022829907,-5.534906,0.0678331,0.024712704,0.9451453,0.030043447,-0.007105547,-0.67141527,-0.087936275,-0.05206179,-2.0158503,-0.07231189,-0.024339966,-9.33749,0.048412077,0.0330604,6.1784487,0.012300549,0.016918031,3.3174105,0.03068563,-0.020680524,4.203534,0.08746516,0.020104935
2-119161-C-8.wav,0.19053861177884615,12722,-54.982986,-80.0,-0.00011945716,-0.00011948504,2927.709957343684,-3.028865181579941,-0.5808087419577086,0.30810276,0.26567137,0.28842965,0.30529627,0.3602705,0.36125988,0.4610075,0.42498374,0.47892085,0.505384,0.30901355,0.33548677,107.666015625,5045.974872295673,1.2239902,2261.656482486131,2763.118512775653,3214.6072831542815,-257.7949,-1.568149,-0.50399816,49.052883,-0.71523094,-0.10381644,-39.904453,-0.028164996,-0.0016486534,-2.8779333,0.17701592,0.12488977,-15.213332,0.012784899,0.033323478,-0.26444045,-0.04418526,0.07621968,-14.548195,-0.032228265,0.00901044,2.5319436,-0.16201957,-0.04417452,-2.7392137,-0.010821748,0.096905,7.881808,0.15515266,0.09934722,0.25909838,0.18427117,0.03034297,-3.9747121,0.02010212,-0.0063848477,-5.9773097,0.042366616,0.022453759,4.482005,-0.036392424,0.013966052,-3.7838216,-0.073515646,-0.034973163,-7.57895,-0.17987134,0.01334193,1.6966219,-0.081852615,0.029356677,5.5770397,-0.01918496,0.00064844533,2.4011934,0.03837012,-0.068712905,7.6400747,0.009370195,-0.042827405
2-119748-A-38.wav,0.04758029513888889,5293,-66.355286,-79.03897,7.2181865e-07,-1.2681261e-05,1094.8693757002702,-10.127672083705615,2.1494664927512708,0.6008596,0.57481545,0.50025195,0.3902433,0.45751268,0.44067976,0.37105602,0.34057996,0.38399583,0.5010135,0.45926502,0.49982437,54.978390957446805,2225.047810872396,1.1152962,1634.446063814996,2290.969026600503,2913.7527276727437,-590.6096,-0.32382894,0.22155981,96.78408,0.19008133,0.012918508,7.680304,0.10192487,0.058052257,15.770349,-0.039242942,-0.007298986,13.882146,0.100385316,-0.031134866,11.024896,0.07664441,-0.011032011,14.359253,0.050221868,-0.047811754,5.234982,-0.03019121,-0.023597376,-1.1801231,-0.09010387,-0.010297575,-2.5402079,-0.004354755,-0.009731967,0.8644765,0.04500937,-0.0035677706,7.0038486,-0.0086848475,-0.0194716,3.474809,0.016400099,-0.0298016,3.0942996,0.05879455,-0.014334021,7.506098,0.09926692,-0.008694963,4.458629,0.06338658,-0.0060205935,0.79623836,-0.015107437,-0.01170805,-3.5653737,-0.07661424,0.005472967,-3.0221834,-0.06256439,-0.004569184,4.195804,-0.02553768,-0.021692315
2-120218-A-30.wav,0.01854564525462963,2062,-42.38955,-45.112747,-4.8375518e-05,2.5385743e-05,1210.8403039359464,-7.002453500679438,-0.9367239613152234,0.7731969,0.77970964,0.76686805,0.72095543,0.6920652,0.72149134,0.694418,0.6290307,0.62502456,0.6469236,0.6745608,0.71596116,129.19921875,2846.868896484375,1.5697012,2086.6203856237503,2831.7313969357947,3485.859174760769,-494.43365,0.68943864,-0.44185022,87.88813,0.18504058,-0.026540337,41.75576,-0.04740422,-0.014877743,37.626545,0.22920659,-0.0407732,23.077328,0.09224867,0.06992489,18.80916,0.061402872,0.011749952,10.219551,-0.021697354,0.05488129,12.509771,0.039052125,0.026824009,11.1461115,0.022620747,0.06525917,10.606113,-0.005136289,0.00088870194,4.8000283,-0.057703238,0.049734045,8.652907,0.031027125,0.026990594,6.6880755,0.022365889,0.008922393,4.7000713,-0.049698334,-0.0066901087,8.365826,-0.019021736,0.0023175064,6.5521564,-0.04824726,0.0019231493,6.583887,-0.013492218,0.0037896882,7.5325503,0.009037597,0.010365481,6.7420483,0.032820314,0.011427811,6.8099284,0.019815192,-0.010804041
2-120218-B-30.wav,0.01018382884837963,1129,-35.995487,-33.809025,-0.0001726954,0.00014764395,782.5112848925834,-6.649093644898849,0.7258228991126543,0.71881104,0.7788917,0.8405261,0.76663727,0.7021803,0.7106988,0.7307533,0.69572717,0.61738014,0.6155182,0.65298706,0.67145735,123.046875,1496.7569986979167,2.5940955,1672.8851607801287,2514.955979662906,3255.6878282054668,-381.6052,-0.5575082,-0.90786594,117.85894,0.23731853,-0.2783391,43.03267,0.17983398,-0.029085247,37.005463,0.01230194,-0.056113306,24.291903,0.080164045,0.043297227,21.001696,-0.06021994,0.017148867,11.01739,0.006258652,0.046294946,13.3607645,0.050147418,0.043897178,7.874708,0.05359425,0.080028534,7.2565436,-0.019177308,0.028998343,4.3261333,4.655785e-05,0.014122265,4.6723156,0.009630714,0.013712769,1.6925142,0.03845101,0.03604173,1.2271821,0.03893836,0.033988662,3.2054744,-0.008980073,0.0013043439,5.522159,0.012683445,-0.0023429361,5.0785146,0.0507803,0.036378816,7.789158,0.0012754677,0.0048379367,4.4909062,0.05392781,-0.0004069496,6.95774,0.041654125,-0.017723365
2-120333-A-32.wav,0.05962682653356482,6600,-39.239872,-25.590906,5.8064157e-05,-5.168495e-06,3072.42472502193,-6.090537839418492,-4.122397427475871,0.7527047,0.7241786,0.7523964,0.7420034,0.71327406,0.65719116,0.6412403,0.6417561,0.65072197,0.6718637,0.7618641,0.75721925,151.99908088235293,6484.3353271484375,2.520384,2944.3135359901858,3396.5954334480825,3789.817397527466,-170.92836,-0.33450848,-0.17790668,64.056335,0.078828685,0.06426029,12.702962,-0.123771474,-0.084423825,-5.7784357,0.14654465,-0.037410207,6.7176523,0.044131402,0.062403113,29.12443,0.12124835,-0.0075751455,0.3252121,0.027477559,0.016379809,21.931437,0.022489082,-0.02730944,9.723961,0.028729357,-0.036552157,20.175764,-0.08762025,0.018673455,11.374425,0.020950578,0.044141203,11.652454,-0.04382642,0.03105915,4.4733996,-0.01802069,-0.01431427,10.825525,-0.034493063,-0.010287702,0.25862578,0.025815515,-0.033350073,6.715618,0.03675942,-0.04448442,3.9410815,0.01569816,0.0017881393,6.4481945,0.046535563,0.025487935,0.64671034,-0.0077320845,0.03275187,5.00377,-0.051399358,0.0090114735
2-120586-A-6.wav,0.12587691326530612,9517,-78.936516,-79.932915,-2.709964e-09,7.878645e-05,2480.544716169845,-0.03269610118710986,-2.4368510094069213,0.5788079,0.34090397,0.23570888,0.28279853,0.3233482,0.33460823,0.23571762,0.29062784,0.4481962,0.3754616,0.27825657,0.35660568,143.5546875,4872.4365234375,3.2478304,2367.8722768086354,2930.5385713406504,3439.940431066749,-273.53796,-1.5783426,1.0502018,51.758263,-0.24773373,-0.14735237,-35.225883,0.49413943,-0.33190545,-24.850025,0.16382156,-0.07266093,-31.41486,0.22549754,-0.14147179,-25.452105,0.12225163,-0.0836484,-14.573031,0.027081795,-0.039193694,-0.6639075,-0.045563582,0.03571708,-8.905689,0.12601502,-0.034594785,0.58488744,0.086712494,0.029101394,-5.1390023,0.060574394,-0.04726405,3.1167061,0.016620377,-0.02299553,-6.697511,0.013430956,0.0014714692,-6.134136,-0.045641642,0.054262605,-0.32897162,-0.03170787,0.069044575,6.103235,-0.07251783,0.12188864,-8.3292,-0.018897787,0.028407289,-7.0253043,-0.06984091,0.030025132,-7.9524865,0.018349594,-0.01656388,-3.2533135,0.07890068,-0.0018739406
2-120587-A-6.wav,0.13264453125,8507,-75.03053,-79.8784,-1.0153667e-07,3.7960701e-06,2533.9303030133738,26.904647309825283,18.927755108058186,0.69243693,0.470139,0.21495792,0.23072909,0.26867205,0.2595714,0.36238363,0.52745265,0.37642315,0.3173748,0.4482131,0.59951025,135.99917763157896,4717.321875,3.3440392,2363.5339434577177,2956.9697941966137,3486.8535481012773,-335.0485,-2.9604914,1.3963614,75.784676,-0.6094514,-0.39316335,-39.707104,0.40198833,-0.17483588,-17.235735,0.06724322,-0.18852204,-24.978857,0.16879277,-0.043357436,-24.670073,0.11262047,-0.123534076,-2.5248594,-0.045590345,0.045401413,2.0782413,-0.07848182,0.07098576,-14.225941,0.032847144,-0.018095916,-6.615466,0.027228722,0.094714075,-19.63142,0.048161205,0.0007603588,-6.001243,-0.052689284,0.050878495,-9.140905,-0.0648881,0.12044814,-3.9592443,-0.08231898,0.10098075,-3.388176,0.010916565,0.01868377,6.096013,0.0774849,-0.0031212291,-6.0947227,0.08134849,0.015254457,-0.6073824,-0.018472489,0.11519548,-12.363407,0.08972478,-0.04861464,-3.6449158,0.049651373,0.060820214
2-121909-A-35.wav,0.021454987702546297,2382,-41.14756,-67.549355,2.9525627e-05,-0.00020793878,1233.9296390662655,-1.5409884135009875,-0.2357677702995426,0.12141109,0.13415053,0.08162026,0.09724728,0.15303078,0.3768523,0.8596789,0.99561393,0.798392,0.41123393,0.10982872,0.06661642,123.046875,2474.872843424479,1.0378562,1822.255647468007,2523.4598591205295,3181.339313850109,-154.98662,-0.12611744,0.05130944,134.97458,-0.023050735,0.022753956,-16.442333,0.025033021,-0.003732419,26.08742,-0.01585056,-0.010806997,11.090748,0.005303942,0.051081777,18.435795,0.033783555,-0.01315345,-2.8275537,0.029398203,-0.0092944885,10.862438,0.05547826,0.00086946343,3.8436651,0.010940998,-0.001748467,8.177865,0.007626904,-0.011200839,4.883338,0.020971289,0.0011784213,11.215804,0.050404605,-7.43877e-05,3.6153798,0.05047753,0.010229726,4.4765086,0.035625536,-0.014113969,-5.8961644,-0.008367088,-0.0029049444,3.2285411,-0.0501647,0.018419951,-1.4474669,-0.08187852,0.034493774,-2.0778983,-0.033495657,0.036989436,-9.053584,0.0025314947,0.03191876,-3.6038508,-0.025244316,0.007015703
2-121978-A-29.wav,0.07139078776041667,7924,-45.973587,-50.18926,-1.9853147e-05,-8.4887e-05,1476.4427334128864,1.8346025492476858,-0.5402232752971549,0.53578556,0.7006812,0.5054469,0.42489764,0.3936479,0.445346,0.58308357,0.47216144,0.39632392,0.31836867,0.40402934,0.43860945,198.76802884615384,2670.8150227864585,1.1107229,1891.956070461218,2631.376268280461,3300.287467101993,-142.73134,-0.08195004,-0.04055775,147.39,-0.09180051,0.007815696,-10.53973,0.0956394,-0.0013916801,4.8953915,0.0017945325,-0.017474689,0.9257644,-0.023950832,0.019447075,7.0938764,0.008311688,0.016105333,-4.5632944,-0.04794039,0.029709721,11.069015,-0.037161965,0.025026994,1.9861308,0.048966214,0.0073484094,-0.13239981,-0.009472043,0.0070573986,-4.1152225,-0.0007139113,0.020151937,1.3318735,0.056891736,0.019926531,-2.6325777,-0.06964029,-0.001800142,4.4573736,0.0070323558,-0.0012183586,-2.8584995,0.034096044,-0.02030046,1.362689,0.003977933,-0.01008368,-4.482146,0.037066396,-0.03136078,2.4445755,0.0045982026,0.00853738,2.2356534,-0.03876889,0.030497242,11.575178,0.0078163445,-0.03253462
2-122066-A-45.wav,0.09928159360532407,11008,-57.298874,-79.05617,-2.3672435e-06,-0.00032901813,2066.2745044781213,0.6940000603133198,-0.8137869870705381,0.60809827,0.5443076,0.64227855,0.5948818,0.57073885,0.48721027,0.42402226,0.40339088,0.41378474,0.51238716,0.5185836,0.6190314,135.99917763157896,4279.72412109375,1.0008489,2289.5061057322023,2905.3607138819516,3474.4514171751443,-4.8457427,0.37032104,-0.017484486,108.89726,0.024588974,0.059617933,-17.693796,-0.10045434,-0.022773923,17.04964,-0.043711472,-0.018326696,-3.7505097,-0.051672336,0.03555061,-2.2109582,-0.08623166,0.009035747,-9.215221,-0.019176314,-0.0204865,2.906127,-0.055229194,-0.004503693,2.820271,-0.031172998,0.029087344,0.45695254,-0.06839338,0.006356468,-10.807899,0.041031547,0.022488935,-1.6453332,0.041494936,0.02110145,-7.4670534,0.021769337,0.015581785,-1.8431844,0.029515576,0.014781747,-11.307501,0.06440653,-0.005017779,-2.4433424,0.065269604,-0.005661214,-7.7612915,0.0054140887,0.0052724923,-2.6401734,0.025953818,0.022754056,-10.371486,0.0019176624,0.0028995043,-1.3374823,-0.0593764,0.0011852086
2-122066-B-45.wav,0.11133264612268519,12354,-46.488445,-70.46625,1.1048791e-05,-0.00033623358,2122.3500911934016,2.6780448276204285,-0.4611677465312229,0.6178925,0.6028182,0.6442497,0.6824874,0.6789444,0.57494384,0.5631894,0.57450175,0.5628922,0.56888914,0.61186016,0.71352375,184.5703125,4359.6262613932295,1.0266182,2258.703396198142,2842.098500401163,3392.1354785905546,-43.894268,0.13888067,-0.081520595,108.07163,-0.14297284,0.0076822243,-19.251791,0.084756956,0.036242932,21.5833,0.047949933,0.00536911,-7.7320485,0.026716778,0.031042295,-1.4611833,0.07171449,-0.015878465,-10.649247,-0.03146951,0.008131649,0.68508464,-0.014723007,0.0055287457,-1.1559924,0.02636473,0.0062882835,-4.2571397,0.019558338,-0.012384429,-11.726086,0.005680259,0.0034357386,-1.1550997,0.03521392,-0.0015088596,-9.452033,0.034456834,0.0036497116,1.5526564,0.04486544,-0.018162545,-4.7437797,0.028157162,0.005264521,-1.2327428,0.06093444,0.0039810073,-10.011003,0.02879859,0.025613701,-2.352645,0.004500716,-0.001156095,-8.14101,0.0010155528,0.00027787132,1.0618623,0.022250457,-0.029894803
2-122067-A-45.wav,0.08762839988425926,9730,-53.389786,-75.75162,-1.1943419e-05,-0.00050253567,1930.595273868241,-1.8487126738122255,-0.12965680739909916,0.5339815,0.518608,0.5955355,0.6479317,0.697332,0.6408629,0.5609257,0.51038176,0.49311745,0.49581814,0.4908544,0.5320084,129.19921875,4006.3720703125,1.0647482,2257.316776112541,2906.0369413840535,3503.878334212882,-53.201717,-0.019957932,0.046573382,117.67505,0.1373687,-0.0002532491,-10.154003,-0.15145266,-0.010722589,17.576794,-0.129762,0.020725308,-7.147103,-0.087781474,0.013069253,-7.1878123,-0.017346228,-0.0027733643,-12.501354,-0.07560541,0.008612955,-3.2314923,-0.04836114,-0.02152106,-1.3340456,-0.005986262,0.021811541,-0.45483553,-0.01691443,0.015048267,-4.791047,-0.04809845,0.030939987,2.5115824,-0.012639171,-0.00015862314,-5.8549356,0.01797478,0.004849968,1.439475,-0.003307272,0.001960921,-6.1795626,0.014705705,-0.0060996898,-1.7623115,-0.03834103,-0.00812103,-8.014291,-0.026328834,0.008326482,-1.5308805,0.032180842,-0.014041656,-7.0501313,0.0034513606,-0.0014901427,1.7986475,0.016893124,-0.0058642616
2-122067-B-45.wav,0.09023030598958333,10010,-45.536068,-74.10787,-2.0840846e-05,-0.00047855408,1847.4043128422722,-0.6048861754746876,-0.0809669094453046,0.53978336,0.57348853,0.6282918,0.6281515,0.6055658,0.5474625,0.50852513,0.5635365,0.600499,0.5793527,0.6166587,0.57580876,89.10290948275862,3737.456258138021,1.1084249,2142.2315640040547,2807.357845418579,3423.989063399221,-53.125107,-0.2641124,-0.030959355,124.52664,0.008055054,0.00096976757,-15.788429,0.056732256,0.048469808,11.551058,0.01993505,-0.004947064,-12.446445,-0.0048072604,0.025676046,-12.555062,-0.028121343,0.010042413,-15.570972,-0.055355355,0.012181891,-6.432617,0.004908743,-0.009968226,-3.5946722,-0.05451477,-0.0025711507,-5.009323,-0.020038413,0.015042202,-9.334734,0.04343136,0.009379695,-2.6241496,0.05726983,0.008396824,-6.7600045,0.021240756,-0.017602615,1.3382009,-0.015548362,-0.014522427,-5.1316676,-0.010107198,0.0015895145,-1.0204235,-0.013629395,-0.0056053186,-7.4862556,-0.010913438,-0.0016289585,-1.1000739,-0.004607398,-0.013842574,-5.6667914,0.0100136,-0.012265892,1.6291349,0.018147895,0.009377934
2-122104-A-0.wav,0.04887107566550926,5425,-41.37198,-79.64683,2.4579498e-05,-4.7519125e-06,887.9082121489622,-0.35502055999163723,0.7122443802582159,0.4996822,0.38428786,0.34136254,0.3346886,0.3120511,0.31323642,0.31741092,0.4121786,0.609322,0.5713964,0.560399,0.63844603,123.046875,1221.0622151692708,1.0379014,1213.5647037691992,2009.877946485717,2735.4390674941396,-362.43997,0.00079398684,-0.030420868,159.89934,0.021213425,-0.03214209,15.848759,0.03998216,-0.008752489,-30.09662,0.020293219,0.0066928067,-23.09508,-0.0009935697,0.0074993363,-6.0117273,-5.5480887e-05,0.010782094,-7.5539207,-0.005639341,0.023549607,-2.107567,-0.026135074,0.025131151,-10.816197,-0.038051452,0.004022215,-1.2418025,-0.036713615,-0.01789093,1.1838416,-0.030738963,-0.01566069,2.7740119,-0.017287496,0.0019934971,0.9718592,0.00045539052,0.0037814213,-3.0462687,0.006405316,-0.01635929,4.9308434,-0.0014668438,-0.027884193,12.19286,-0.005689427,-0.01396638,11.814136,0.0058359834,0.00210448,3.1399863,0.028003035,-0.00087113184,-0.10775538,0.045301363,-0.012375989,0.45709115,0.04368847,-0.016751312
2-122104-B-0.wav,0.05655246310763889,6269,-45.36021,-79.988556,-7.412118e-05,-1.744882e-05,972.0557728856985,-1.1202533221675144,0.17905409623788793,0.63941336,0.43872255,0.34333646,0.3327383,0.34659162,0.31879622,0.35288712,0.4497646,0.48168316,0.53286225,0.5577446,0.6385457,184.5703125,1312.7777099609375,0.98868364,1291.0951125859938,2087.6395451403223,2810.381579857989,-354.81497,0.36802906,0.20503318,149.77791,0.17848638,0.051016286,13.3575,-0.10019096,-0.108251795,-29.152126,-0.06128025,-0.045962837,-21.491623,-0.05188617,-0.028030979,-2.646562,-0.035635605,-0.010007817,-4.721252,-0.034751207,-0.020968966,0.6364913,0.013045684,0.0047106836,-3.805752,-0.03494853,-0.021488486,-2.3481548,-0.07019395,-0.020920502,-0.8821868,-0.019445516,0.017620986,-0.8605555,0.018477194,0.026178543,1.3196034,0.021825619,0.01803678,0.064631656,-0.0052469485,-0.0119175445,8.019919,0.024565533,-0.0026733147,12.6166725,0.013058566,-0.0072327345,2.0838695,-0.020895485,0.003908277,-2.6330886,-0.008897773,0.039447445,-2.411318,-0.01594766,0.025681516,1.1424623,0.00040635135,0.019702781
2-122616-A-14.wav,0.3859727647569444,42810,-79.76208,-80.0,-2.685985e-07,1.79418e-06,4285.424184518971,2.859841834232748,0.11791238285617046,0.23396924,0.13224798,0.08818061,0.115777165,0.1597046,0.278849,0.32376862,0.37470514,0.53692657,0.46034494,0.3474005,0.46367848,0.0,5274.1892496744795,0.6109925,1081.467748293488,1325.6803286938036,1559.6240828457017,-458.88577,-0.91594017,0.43964937,-97.76346,-0.116333134,0.21583374,-76.17037,0.06018395,0.09417389,96.93228,-0.07511765,-0.16290781,-30.175936,-0.017724773,0.04773762,3.9981782,0.18626538,0.023802973,-9.813949,-0.11908449,-0.022119235,3.5404737,-0.14138368,0.00050753244,0.8921907,0.23059143,0.021182533,9.153045,-0.032339726,-0.04497867,-4.8092093,-0.14844908,0.021456126,-13.932995,0.10104618,0.044761986,13.95086,0.0111031905,-0.051833063,-3.0594637,-0.033992175,0.012247448,-0.5002318,-0.0029415246,-0.0030454972,4.571786,0.050684556,-0.011701471,-4.2089286,-0.03992826,0.030802622,-2.5111225,-0.034211192,-0.0083876215,1.8026177,0.06956832,-0.008948603,0.16812922,-0.046239275,0.003823457
2-122763-A-29.wav,0.038746021412037035,4304,-57.880543,-79.284706,-7.022102e-05,-0.0001569487,1551.5094268734915,3.460692200272211,-3.2041883234498068,0.70844704,0.52876014,0.42521766,0.4301264,0.43738252,0.44719416,0.44666934,0.4449696,0.44721293,0.49785691,0.6585841,0.80716693,129.19921875,3820.4488118489585,0.84990954,2344.3809926529275,3044.664522832722,3676.5827442928244,-453.52298,0.3314277,0.13544641,74.968376,0.14652862,0.12710068,35.86762,-0.14699072,0.046897434,28.88123,-0.02706307,0.025891526,20.25552,-0.02999361,-0.002619942,10.622111,-0.09236542,-0.034052446,8.780406,-0.03781037,-0.052836396,7.514605,-0.08416005,-0.061298016,5.6131434,-0.11337305,-0.04508912,4.759184,-0.028648479,-0.03447982,3.6346955,-0.0074080448,-0.03664418,2.6142576,-0.033494238,-0.03477185,2.3654146,-0.035905913,-0.036867805,2.127817,-0.04227561,-0.019933088,2.3476186,-0.044825263,0.0090786265,2.3719923,-0.02633929,0.009343475,2.3519995,0.009697397,0.001328709,1.681458,0.025912007,-0.0029616763,0.3471823,0.00018556637,-0.020741744,-0.32761052,-0.030280868,-0.033070855
2-122763-B-29.wav,0.05654116030092592,6300,-46.364254,-70.79779,-6.216782e-05,-0.00017668512,1676.6976680016542,7.663104953973061,0.07674629302524967,0.6706546,0.5792498,0.525759,0.5027892,0.49701104,0.4991677,0.49294394,0.54243916,0.5815708,0.6131863,0.70464635,0.73205835,123.046875,3843.975830078125,1.4591054,2264.402878711301,2920.565602709411,3521.756965637454,-456.79312,-0.19779347,-0.064709984,116.148384,-0.13600734,-0.036036808,19.10972,0.08437333,0.08836127,30.190556,-0.1046805,-0.0049744314,9.880452,-0.10540295,-0.050924964,6.743333,-0.0072941426,-0.020799182,3.365613,-0.046343703,-0.041418497,6.266572,-0.07300738,-0.010676835,3.8484523,-0.10769793,-0.023332985,3.1494496,-0.049490046,-0.01383965,2.416411,-0.026714195,-0.015909603,5.064213,-0.03733914,-0.0031599866,0.5794091,-0.06140475,0.011395046,3.7112136,-0.053282984,0.024834368,2.3783355,-0.054631323,0.021756478,2.5047882,-0.004967771,-0.014395475,1.5103416,-0.01359895,-0.008612773,0.7261748,-0.024284746,0.00039817725,-0.92682344,-0.0045490796,0.0020967275,-0.7039028,0.010949872,-0.01374264
2-122820-A-36.wav,0.26386628327546297,29294,-47.199844,-78.69596,-5.9537422e-05,-0.00025940812,4108.9468149864615,-3.9564360348164063,-0.36387049338649563,0.43323815,0.38171536,0.46658352,0.3097443,0.39947495,0.9318,0.35024524,0.16824266,0.1759107,0.19493838,0.21702863,0.2619424,123.046875,8040.956624348958,0.8970209,3074.6418751189244,3363.3000240332062,3597.9057973770155,11.329059,-0.15000938,-0.033674747,32.52161,0.095011555,0.021394905,-7.7146935,-0.050204135,0.0025007073,1.4165559,0.02044915,-0.008052365,-9.559533,-0.03473628,0.0051433328,-6.6125393,0.020058881,0.015740372,-19.423521,-0.0343302,-0.015585295,-10.67054,-0.02971658,-0.001779075,-17.22758,-0.0001236973,0.0071531613,-10.318516,0.05068727,0.035476066,-20.747925,-0.018883135,0.003263958,-0.44455263,-0.01797636,-0.0003722023,-9.790318,-0.10146911,-0.0029103172,-4.4643226,-0.044882227,0.0063152094,-12.318294,-0.022840787,0.013301699,-2.8561387,-0.019449733,0.019129049,-3.8218124,-0.0049597765,0.003088757,2.1709137,-0.014073686,0.011290868,-8.095031,0.0030367982,0.016124275,0.39922562,0.030793393,0.0015389235
2-122820-B-36.wav,0.2683128074363426,29767,-49.41648,-78.87256,-3.31442e-05,-0.0002189329,4119.8786967017895,-3.7818817347963174,-0.058104953507383234,0.32218018,0.3337276,0.4569248,0.3664327,0.5052809,0.9768557,0.3521583,0.19114116,0.20542389,0.23452187,0.24427225,0.26901528,117.45383522727273,8081.3812255859375,0.8923119,3060.9178974417696,3369.7056940635644,3619.064439985441,5.3764715,-0.13697308,-0.017518664,30.225588,0.18019998,0.0033940363,-9.240867,0.03681101,0.007287114,3.6562862,-0.08650636,-0.0004074938,-10.566855,-0.034036186,0.0035861884,-9.216503,0.055986103,0.019528795,-17.6188,-0.02275351,0.02746311,-11.876769,-0.019414091,-0.007729581,-13.777579,-0.03928881,-0.0028781162,-10.22422,0.0009969203,0.018571911,-17.615503,-0.08447817,0.03961525,-3.0475404,0.011238714,0.0027865437,-12.284381,0.01929579,0.019804018,-6.212173,0.027395396,0.023826515,-11.270089,-0.01838602,0.0008153761,-4.9261127,-0.02622898,0.027184164,-5.815091,0.018106814,0.024112137,2.744768,0.054706078,0.0034845206,-5.586306,0.014291521,-0.0021988673,-0.0052145123,-0.015911827,0.023116935
2-123712-A-33.wav,0.20095260054976852,22310,-43.262375,-79.82297,-0.00013959044,-1.8653305e-05,3791.807570097234,-1.8065298636824765,0.77751076151419,0.5527992,0.4583151,0.49463364,0.51333404,0.54519475,0.5157856,0.5101674,0.5306145,0.46743006,0.569804,0.76267594,0.8505059,69.83741554054055,7545.393880208333,1.738947,2956.6804886414156,3290.851751809732,3573.645459825388,-498.10483,-2.2434914,0.0034788449,30.675375,0.19565067,-0.06316257,-15.6240015,0.25760087,-0.040431544,6.532388,0.12765501,-0.046293635,4.734085,0.21997519,-0.015361854,9.183793,0.07238781,-0.03975649,0.6814086,0.0764136,-0.025095906,14.909447,0.01598078,0.00472376,2.1009586,0.017808963,0.007978433,1.53217,-0.014183291,-0.0053196615,-11.464223,0.061950676,0.0062945043,-4.1838202,0.13628964,0.006401521,-4.921066,0.12460622,0.010727966,4.5179286,-0.07750047,0.0056672106,3.2406142,0.04049259,0.002163163,2.1453328,0.020198202,0.014180356,-3.1310136,0.032573484,-0.0036160063,3.037797,-0.023550292,0.025079682,0.31068978,0.032667782,0.008337159,2.7996287,0.022083202,-0.008454692
